id,cost,talktime,validity,short description,long description
10047,202,,7 days,Recharge of Rs. 202 by Idea,"Unlimited Local/STD -- 300 MB 4G/3G/2G DATA -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable. "
10048,249,,35 days,Recharge of Rs. 249 by Idea,Unlimited On Net local/STD mobile calls -- 500 MB 2G/3G/4G data -- I2I Special Tariff Vouchers
10049,303,,7 days,Recharge of Rs. 303 by Idea,"Unlimited Local/STD** + 1GB 4G/3G/2G DATA -- **Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable"
10050,344,,28 days,Recharge of Rs. 344 by Idea,"Unlimited Local/STD calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 1 GB 2G/3G/4G data (4G handset users will get 1 GB/Day 2G/3G/4G data), Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only -- This STV should not be used for any commercial activity."
10051,348,,28 days,Recharge of Rs. 348 by Idea,"Unlimited Local/STD calls -- 50 MB 2G/3G/4G data (4G handset users will get additional 974 2G/3G/4G data) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only -- This STV should not be used for any commercial activity."
10052,394,,28 days,Recharge of Rs. 394 by Idea,"Unlimited Local/STD calls -- 1 GB 2G/3G/4G data (4G handset users will get additional 1 GB/Day 2G/3G/4G data) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only -- This STV should not be used for any commercial activity. "
10053,404,,14 days,Recharge of Rs. 404 by Idea,"Unlimited Local/STD** + 1GB 4G/3G/2G DATA -- **Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable"
10054,505,,21 days,Recharge of Rs. 505 by Idea,"Unlimited Local/STD** + 1GB 4G/3G/2G DATA -- **Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable"
10055,18,,2 days,Recharge of Rs. 18 by Idea,70 MB Data  -- Overage: 4p/10KB  -- 
10056,21,,3 days,Recharge of Rs. 21 by Idea,85 MB Data -- Overage: 4p/10KB -- 
10057,25,,28 days,Recharge of Rs. 25 by Idea,250 MB Data -- Overage: 4p/10KB -- 
10058,26,,3 days,Recharge of Rs. 26 by Idea,110 MB Data -- Overage: 4p/10KB -- 
10059,39,,4 days,Recharge of Rs. 39 by Idea,150 MB 3G Data -- Overage: 4p/10KB -- 
10060,46,,5 days,Recharge of Rs. 46 by Idea,185 MB Data -- Overage: 4p/10KB -- 
10061,51,,1 Night,Recharge of Rs. 51 by Idea,1 GB Data (12 Am to 6 Am) -- 
10063,56,,5 days,Recharge of Rs. 56 by Idea,225 MB 3G Data --  Overage: 4p/10KB  -- 
10064,64,,3 Days,Recharge of Rs. 64 by Idea,1 GB data (validity vary from 3 days to 28 days) -- Overage: 4p/10KB -- 
10065,77,,7 days,Recharge of Rs. 77 by Idea,300 MB Data -- Overage: 4p/10KB  -- 
10067,103,,28 days,Recharge of Rs. 103 by Idea,350 MB Data -- Overage: 4p/10KB -- 
10070,104,,10 days,Recharge of Rs. 104 by Idea,400 MB 3G Data  --  Overage: 4p/10KB  -- 
10073,154,,15 days,Recharge of Rs. 154 by Idea,620 MB 3G Data  -- Overage: 4p/10KB  -- 
10074,156,,15 days,Recharge of Rs. 156 by Idea,625 MB Data  -- Overage: 4p/10KB -- Free Missed Call Alert for 30 days -- 
10075,166,,28 days,Recharge of Rs. 166 by Idea,550 MB 3G Data -- Overage: 4p/10KB  -- 
10076,173,,17 days,Recharge of Rs. 173 by Idea,700 MB Data  -- 
10077,175,,28 days,Recharge of Rs. 175 by Idea,2 GB Data -- Overage: 4p/10KB  -- 
10079,246,,28 days,Recharge of Rs. 246 by Idea,3 GB Data -- Overage: 4p/10KB -- 
10080,252,,25 days,Recharge of Rs. 252 by Idea,1 GB 3G Data -- Overage: 4p/10KB -- 
10085,349,,28 days,Recharge of Rs. 349 by Idea,5 GB Data -- Overage: 4p/10KB -- 
10086,449,,28 days,Recharge of Rs. 449 by Idea,7 GB Data -- Overage: 4Ps/10KB -- 
10090,549,,28 days,Recharge of Rs. 549 by Idea,4.5 GB 3G Data -- Overage: 4p/10KB -- 
10091,649,,28 days,Recharge of Rs. 649 by Idea,10 GB Data -- Overage: 4Ps/10KB -- 
10094,749,,28 days,Recharge of Rs. 749 by Idea,6.5 GB 3G Data -- Overage: 4p/10KB  -- 
10095,849,,28 days,Recharge of Rs. 849 by Idea,15 GB Data -- Overage: 4Ps/10KB -- 
10097,999,,365 days,Recharge of Rs. 999 by Idea,10 GB Data -- Overage: 4p/10KB
10100,1999,,28 days,Recharge of Rs. 1999 by Idea,40 GB Data -- Overage: 4p/10KB
